看不见的客人,,,https://movie.douban.com/subject/26580232/,,,奥里奥尔·保罗,,,马里奥·卡萨斯、阿娜·瓦格纳、何塞·科罗纳多、巴巴拉·莱涅、弗兰塞斯克·奥雷利亚,,,8.7,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg,,,26580232,,,45,,,5906,,,8425
天堂电影院,,,https://movie.douban.com/subject/1291828/,,,朱塞佩·托纳多雷,,,安东内拉·阿蒂利、恩佐·卡拉瓦勒、艾萨·丹尼埃利、里奥·故罗塔、马克·莱昂纳蒂,,,9.1,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910901025.jpg,,,1291828,,,45,,,500,,,712
志明与春娇,,,https://movie.douban.com/subject/4305436/,,,彭浩翔,,,杨千嬅、余文乐、黄德斌、陈逸宁、谷祖琳,,,8.0,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1456854668.jpg,,,4305436,,,40,,,1772,,,2493
王牌特工：特工学院,,,https://movie.douban.com/subject/24405378/,,,马修·沃恩,,,塔伦·埃格顿、科林·费尔斯、塞缪尔·杰克逊、迈克尔·凯恩、马克·斯特朗,,,8.4,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2231932406.jpg,,,24405378,,,40,,,2000,,,2839
狮子王,,,https://movie.douban.com/subject/1301753/,,,罗杰·阿勒斯、罗伯·明可夫,,,乔纳森·泰勒·托马斯、马修·布罗德里克、杰瑞米·艾恩斯、詹姆斯·厄尔·琼斯、莫伊拉·凯利,,,8.9,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p726659067.jpg,,,1301753,,,45,,,1971,,,2937
西游降魔篇,,,https://movie.douban.com/subject/5308265/,,,周星驰、郭子健,,,文章、舒淇、黄渤、罗志祥、李尚正,,,7.1,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1856385532.jpg,,,5308265,,,35,,,5906,,,8346
西游记之大圣归来,,,https://movie.douban.com/subject/26277313/,,,田晓鹏,,,张磊、林子杰、吴文伦、童自荣、刘九容,,,8.2,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255028780.jpg,,,26277313,,,40,,,5906,,,8268
勇敢的心,,,https://movie.douban.com/subject/1294639/,,,梅尔·吉布森,,,梅尔·吉布森、苏菲·玛索、布莱恩·考克斯、詹姆斯·卡沙莫、辛·劳洛,,,8.8,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1374546770.jpg,,,1294639,,,45,,,1011,,,1500
入殓师,,,https://movie.douban.com/subject/2149806/,,,泷田洋二郎,,,本木雅弘、广末凉子、山崎努、吉行和子、笹野高史,,,8.8,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p594972928.jpg,,,2149806,,,45,,,516,,,729
黑客帝国,,,https://movie.douban.com/subject/1291843/,,,莉莉·沃卓斯基、拉娜·沃卓斯基,,,基努·里维斯、凯瑞-安·莫斯、劳伦斯·菲什伯恩、雨果·维文、格洛丽亚·福斯特,,,8.8,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg,,,1291843,,,45,,,1554,,,2222
致命ID,,,https://movie.douban.com/subject/1297192/,,,詹姆斯·曼高德,,,约翰·库萨克、雷·利奥塔、阿曼达·皮特、阿尔弗雷德·莫里纳、克里·杜瓦尔,,,8.7,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453720880.jpg,,,1297192,,,45,,,1012,,,1500
两小无猜,,,https://movie.douban.com/subject/1308817/,,,杨·塞谬尔,,,吉约姆·卡内、玛丽昂·歌迪亚、蒂博•费尔哈格、约瑟芬·勒巴-乔利、艾曼妞·格伦沃尔德,,,8.1,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2403888231.jpg,,,1308817,,,40,,,1329,,,1865
指环王3：王者无敌,,,https://movie.douban.com/subject/1291552/,,,彼得·杰克逊,,,维果·莫腾森、伊莱贾·伍德、西恩·奥斯汀、丽芙·泰勒、伊恩·麦克莱恩,,,9.1,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910825503.jpg,,,1291552,,,45,,,600,,,834
布达佩斯大饭店,,,https://movie.douban.com/subject/11525673/,,,韦斯·安德森,,,拉尔夫·费因斯、托尼·雷沃罗利、艾德里安·布洛迪、威廉·达福、裘德·洛,,,8.8,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2178872593.jpg,,,11525673,,,45,,,3663,,,5740
恐怖游轮,,,https://movie.douban.com/subject/3011051/,,,克里斯托弗·史密斯,,,梅利莎·乔治、利亚姆·海姆斯沃斯、迈克尔·多曼、瑞秋·卡帕尼、艾玛·朗,,,8.4,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg,,,3011051,,,40,,,1013,,,1500
血战钢锯岭,,,https://movie.douban.com/subject/26325320/,,,梅尔·吉布森,,,安德鲁·加菲尔德、萨姆·沃辛顿、文斯·沃恩、雨果·维文、卢克·布雷西,,,8.7,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2398141939.jpg,,,26325320,,,45,,,1417,,,2076
真爱至上,,,https://movie.douban.com/subject/1292401/,,,理查德·柯蒂斯,,,休·格兰特、科林·费尔斯、艾玛·汤普森、凯拉·奈特莉、连姆·尼森,,,8.5,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg,,,1292401,,,45,,,1215,,,1800
功夫熊猫,,,https://movie.douban.com/subject/1783457/,,,马克·奥斯本、约翰·斯蒂文森,,,杰克·布莱克、达斯汀·霍夫曼、安吉丽娜·朱莉、伊恩·麦柯肖恩、成龙,,,7.9,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1597238857.jpg,,,1783457,,,40,,,1100,,,1634
唐人街探案2,,,https://movie.douban.com/subject/26698897/,,,陈思诚,,,王宝强、刘昊然、肖央、刘承羽、尚语贤,,,6.7,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511355624.jpg,,,26698897,,,35,,,1000,,,1400
岁月神偷,,,https://movie.douban.com/subject/3792799/,,,罗启锐,,,吴君如、任达华、钟绍图、李治廷、蔡颖恩,,,8.6,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg,,,3792799,,,45,,,2506,,,3500
活着,,,https://movie.douban.com/subject/1292365/,,,张艺谋,,,葛优、巩俐、姜武、牛犇、郭涛,,,9.1,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2513253791.jpg,,,1292365,,,45,,,1200,,,1695
致我们终将逝去的青春,,,https://movie.douban.com/subject/6973376/,,,赵薇,,,杨子姗、赵又廷、韩庚、江疏影、刘雅瑟,,,6.6,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1935067049.jpg,,,6973376,,,35,,,717,,,1000
被嫌弃的松子的一生,,,https://movie.douban.com/subject/1787291/,,,中岛哲也,,,中谷美纪、瑛太、香川照之、市川实日子、伊势谷友介,,,8.9,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453723669.jpg,,,1787291,,,45,,,550,,,775
妖猫传,,,https://movie.douban.com/subject/5350027/,,,陈凯歌,,,黄轩、染谷将太、张雨绮、秦昊、张榕容,,,6.9,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2530249558.jpg,,,5350027,,,35,,,2048,,,2861
倩女幽魂,,,https://movie.douban.com/subject/1297447/,,,程小东,,,张国荣、王祖贤、午马、刘兆铭、林威,,,8.6,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg,,,1297447,,,45,,,1400,,,2100
敦刻尔克,,,https://movie.douban.com/subject/26607693/,,,克里斯托弗·诺兰,,,菲恩·怀特海德、汤姆·格林-卡尼、杰克·劳登、哈里·斯泰尔斯、阿奈林·巴纳德,,,8.4,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494950714.jpg,,,26607693,,,40,,,3500,,,5155
乱世佳人,,,https://movie.douban.com/subject/1300267/,,,维克多·弗莱明、乔治·库克、山姆·伍德,,,费雯·丽、克拉克·盖博、奥利维娅·德哈维兰、托马斯·米切尔、芭芭拉·欧内尔,,,9.2,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1963126880.jpg,,,1300267,,,45,,,400,,,571
阳光灿烂的日子,,,https://movie.douban.com/subject/1291875/,,,姜文,,,夏雨、宁静、陶虹、耿乐、斯琴高娃,,,8.8,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p967457079.jpg,,,1291875,,,45,,,500,,,720
功夫,,,https://movie.douban.com/subject/1291543/,,,周星驰,,,周星驰、元秋、元华、黄圣依、梁小龙,,,8.1,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg,,,1291543,,,40,,,2143,,,2993
秒速5厘米,,,https://movie.douban.com/subject/2043546/,,,新海诚,,,水桥研二、近藤好美 、尾上绫华、花村怜美、水野理纱,,,8.3,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p982896012.jpg,,,2043546,,,40,,,1073,,,1517
